fsw,cap,ind,pl_c
114736.8421,0.000225684,0.000147368,2.06E-05
114736.8421,0.000225684,0.000194737,1.19E-05
114736.8421,0.000225684,0.000242105,7.71E-06
114736.8421,0.000225684,0.000289474,5.41E-06
114736.8421,0.000225684,0.000336842,4.01E-06
114736.8421,0.000225684,0.000384211,3.09E-06
114736.8421,0.000225684,0.000431579,2.46E-06
114736.8421,0.000225684,0.000478947,2.00E-06
114736.8421,0.000225684,0.000526316,1.66E-06
114736.8421,0.000225684,0.000573684,1.40E-06
114736.8421,0.000225684,0.000621053,1.20E-06
114736.8421,0.000225684,0.000668421,1.04E-06
114736.8421,0.000225684,0.000715789,9.05E-07
114736.8421,0.000225684,0.000763158,7.97E-07
114736.8421,0.000225684,0.000810526,7.08E-07
114736.8421,0.000225684,0.000857895,6.33E-07
114736.8421,0.000225684,0.000905263,5.70E-07
114736.8421,0.000225684,0.000952632,5.15E-07
114736.8421,0.000225684,0.001,4.68E-07
114736.8421,0.000261421,0.0001,3.85E-05
114736.8421,0.000261421,0.000147368,1.79E-05
114736.8421,0.000261421,0.000194737,1.03E-05
114736.8421,0.000261421,0.000242105,6.68E-06
114736.8421,0.000261421,0.000289474,4.69E-06
114736.8421,0.000261421,0.000336842,3.47E-06
114736.8421,0.000261421,0.000384211,2.68E-06
114736.8421,0.000261421,0.000431579,2.13E-06
114736.8421,0.000261421,0.000478947,1.73E-06
114736.8421,0.000261421,0.000526316,1.44E-06
114736.8421,0.000261421,0.000573684,1.21E-06
114736.8421,0.000261421,0.000621053,1.04E-06
114736.8421,0.000261421,0.000668421,8.97E-07
114736.8421,0.000261421,0.000715789,7.84E-07
114736.8421,0.000261421,0.000763158,6.91E-07
114736.8421,0.000261421,0.000810526,6.13E-07
114736.8421,0.000261421,0.000857895,5.49E-07
114736.8421,0.000261421,0.000905263,4.93E-07
114736.8421,0.000261421,0.000952632,4.46E-07
114736.8421,0.000261421,0.001,4.06E-07
114736.8421,0.000297158,0.0001,3.39E-05
114736.8421,0.000297158,0.000147368,1.58E-05
114736.8421,0.000297158,0.000194737,9.07E-06
114736.8421,0.000297158,0.000242105,5.89E-06
114736.8421,0.000297158,0.000289474,4.14E-06
114736.8421,0.000297158,0.000336842,3.06E-06
114736.8421,0.000297158,0.000384211,2.36E-06
114736.8421,0.000297158,0.000431579,1.88E-06
114736.8421,0.000297158,0.000478947,1.53E-06
114736.8421,0.000297158,0.000526316,1.27E-06
114736.8421,0.000297158,0.000573684,1.07E-06
114736.8421,0.000297158,0.000621053,9.15E-07
114736.8421,0.000297158,0.000668421,7.91E-07
114736.8421,0.000297158,0.000715789,6.91E-07
114736.8421,0.000297158,0.000763158,6.09E-07
114736.8421,0.000297158,0.000810526,5.41E-07
114736.8421,0.000297158,0.000857895,4.84E-07
114736.8421,0.000297158,0.000905263,4.35E-07
114736.8421,0.000297158,0.000952632,3.94E-07
114736.8421,0.000297158,0.001,3.58E-07
114736.8421,0.000332895,0.0001,3.03E-05
114736.8421,0.000332895,0.000147368,1.41E-05
114736.8421,0.000332895,0.000194737,8.11E-06
114736.8421,0.000332895,0.000242105,5.27E-06
114736.8421,0.000332895,0.000289474,3.70E-06
114736.8421,0.000332895,0.000336842,2.74E-06
114736.8421,0.000332895,0.000384211,2.11E-06
114736.8421,0.000332895,0.000431579,1.68E-06
114736.8421,0.000332895,0.000478947,1.37E-06
114736.8421,0.000332895,0.000526316,1.13E-06
114736.8421,0.000332895,0.000573684,9.56E-07
114736.8421,0.000332895,0.000621053,8.18E-07
114736.8421,0.000332895,0.000668421,7.07E-07
114736.8421,0.000332895,0.000715789,6.18E-07
114736.8421,0.000332895,0.000763158,5.45E-07
114736.8421,0.000332895,0.000810526,4.84E-07
114736.8421,0.000332895,0.000857895,4.33E-07
114736.8421,0.000332895,0.000905263,3.89E-07
114736.8421,0.000332895,0.000952632,3.52E-07
114736.8421,0.000332895,0.001,3.20E-07
114736.8421,0.000368632,0.0001,2.74E-05
114736.8421,0.000368632,0.000147368,1.28E-05
114736.8421,0.000368632,0.000194737,7.34E-06
114736.8421,0.000368632,0.000242105,4.77E-06
114736.8421,0.000368632,0.000289474,3.34E-06
114736.8421,0.000368632,0.000336842,2.48E-06
114736.8421,0.000368632,0.000384211,1.91E-06
114736.8421,0.000368632,0.000431579,1.52E-06
114736.8421,0.000368632,0.000478947,1.23E-06
114736.8421,0.000368632,0.000526316,1.03E-06
114736.8421,0.000368632,0.000573684,8.65E-07
114736.8421,0.000368632,0.000621053,7.39E-07
114736.8421,0.000368632,0.000668421,6.40E-07
114736.8421,0.000368632,0.000715789,5.59E-07
114736.8421,0.000368632,0.000763158,4.92E-07
114736.8421,0.000368632,0.000810526,4.37E-07
114736.8421,0.000368632,0.000857895,3.91E-07
114736.8421,0.000368632,0.000905263,3.52E-07
114736.8421,0.000368632,0.000952632,3.18E-07
114736.8421,0.000368632,0.001,2.89E-07
114736.8421,0.000404368,0.0001,2.51E-05
114736.8421,0.000404368,0.000147368,1.16E-05
114736.8421,0.000404368,0.000194737,6.70E-06
114736.8421,0.000404368,0.000242105,4.35E-06
114736.8421,0.000404368,0.000289474,3.05E-06
114736.8421,0.000404368,0.000336842,2.26E-06
114736.8421,0.000404368,0.000384211,1.74E-06
114736.8421,0.000404368,0.000431579,1.38E-06
114736.8421,0.000404368,0.000478947,1.13E-06
114736.8421,0.000404368,0.000526316,9.36E-07
114736.8421,0.000404368,0.000573684,7.89E-07
114736.8421,0.000404368,0.000621053,6.75E-07
114736.8421,0.000404368,0.000668421,5.84E-07
114736.8421,0.000404368,0.000715789,5.10E-07
114736.8421,0.000404368,0.000763158,4.49E-07
114736.8421,0.000404368,0.000810526,3.99E-07
114736.8421,0.000404368,0.000857895,3.57E-07
114736.8421,0.000404368,0.000905263,3.21E-07
114736.8421,0.000404368,0.000952632,2.90E-07
114736.8421,0.000404368,0.001,2.64E-07
114736.8421,0.000440105,0.0001,2.30E-05
114736.8421,0.000440105,0.000147368,1.07E-05
114736.8421,0.000440105,0.000194737,6.16E-06
114736.8421,0.000440105,0.000242105,4.00E-06
114736.8421,0.000440105,0.000289474,2.81E-06
114736.8421,0.000440105,0.000336842,2.08E-06
114736.8421,0.000440105,0.000384211,1.60E-06
114736.8421,0.000440105,0.000431579,1.27E-06
114736.8421,0.000440105,0.000478947,1.04E-06
114736.8421,0.000440105,0.000526316,8.60E-07
114736.8421,0.000440105,0.000573684,7.25E-07
114736.8421,0.000440105,0.000621053,6.20E-07
114736.8421,0.000440105,0.000668421,5.37E-07
114736.8421,0.000440105,0.000715789,4.69E-07
114736.8421,0.000440105,0.000763158,4.13E-07
114736.8421,0.000440105,0.000810526,3.67E-07
114736.8421,0.000440105,0.000857895,3.28E-07
114736.8421,0.000440105,0.000905263,2.95E-07
114736.8421,0.000440105,0.000952632,2.67E-07
114736.8421,0.000440105,0.001,2.43E-07
114736.8421,0.000475842,0.0001,2.13E-05
114736.8421,0.000475842,0.000147368,9.91E-06
114736.8421,0.000475842,0.000194737,5.70E-06
114736.8421,0.000475842,0.000242105,3.70E-06
114736.8421,0.000475842,0.000289474,2.60E-06
114736.8421,0.000475842,0.000336842,1.92E-06
114736.8421,0.000475842,0.000384211,1.48E-06
114736.8421,0.000475842,0.000431579,1.18E-06
114736.8421,0.000475842,0.000478947,9.59E-07
114736.8421,0.000475842,0.000526316,7.96E-07
114736.8421,0.000475842,0.000573684,6.71E-07
114736.8421,0.000475842,0.000621053,5.74E-07
114736.8421,0.000475842,0.000668421,4.97E-07
114736.8421,0.000475842,0.000715789,4.34E-07
114736.8421,0.000475842,0.000763158,3.82E-07
114736.8421,0.000475842,0.000810526,3.40E-07
114736.8421,0.000475842,0.000857895,3.04E-07
114736.8421,0.000475842,0.000905263,2.73E-07
114736.8421,0.000475842,0.000952632,2.47E-07
114736.8421,0.000475842,0.001,2.25E-07
114736.8421,0.000511579,0.0001,1.98E-05
114736.8421,0.000511579,0.000147368,9.22E-06
114736.8421,0.000511579,0.000194737,5.30E-06
114736.8421,0.000511579,0.000242105,3.44E-06
114736.8421,0.000511579,0.000289474,2.42E-06
114736.8421,0.000511579,0.000336842,1.79E-06
114736.8421,0.000511579,0.000384211,1.38E-06
114736.8421,0.000511579,0.000431579,1.10E-06
114736.8421,0.000511579,0.000478947,8.92E-07
114736.8421,0.000511579,0.000526316,7.41E-07
114736.8421,0.000511579,0.000573684,6.25E-07
114736.8421,0.000511579,0.000621053,5.34E-07
114736.8421,0.000511579,0.000668421,4.62E-07
114736.8421,0.000511579,0.000715789,4.04E-07
114736.8421,0.000511579,0.000763158,3.56E-07
114736.8421,0.000511579,0.000810526,3.16E-07
114736.8421,0.000511579,0.000857895,2.83E-07
114736.8421,0.000511579,0.000905263,2.54E-07
114736.8421,0.000511579,0.000952632,2.30E-07
114736.8421,0.000511579,0.001,2.09E-07
114736.8421,0.000547316,0.0001,1.86E-05
114736.8421,0.000547316,0.000147368,8.62E-06
114736.8421,0.000547316,0.000194737,4.96E-06
114736.8421,0.000547316,0.000242105,3.22E-06
114736.8421,0.000547316,0.000289474,2.26E-06
114736.8421,0.000547316,0.000336842,1.67E-06
114736.8421,0.000547316,0.000384211,1.29E-06
114736.8421,0.000547316,0.000431579,1.03E-06
114736.8421,0.000547316,0.000478947,8.34E-07
114736.8421,0.000547316,0.000526316,6.93E-07
114736.8421,0.000547316,0.000573684,5.84E-07
114736.8421,0.000547316,0.000621053,5.00E-07
114736.8421,0.000547316,0.000668421,4.32E-07
114736.8421,0.000547316,0.000715789,3.78E-07
114736.8421,0.000547316,0.000763158,3.33E-07
114736.8421,0.000547316,0.000810526,2.95E-07
114736.8421,0.000547316,0.000857895,2.64E-07
114736.8421,0.000547316,0.000905263,2.38E-07
114736.8421,0.000547316,0.000952632,2.15E-07
114736.8421,0.000547316,0.001,1.95E-07
114736.8421,0.000583053,0.0001,1.74E-05
114736.8421,0.000583053,0.000147368,8.10E-06
114736.8421,0.000583053,0.000194737,4.66E-06
114736.8421,0.000583053,0.000242105,3.02E-06
114736.8421,0.000583053,0.000289474,2.12E-06
114736.8421,0.000583053,0.000336842,1.57E-06
114736.8421,0.000583053,0.000384211,1.21E-06
114736.8421,0.000583053,0.000431579,9.63E-07
114736.8421,0.000583053,0.000478947,7.84E-07
114736.8421,0.000583053,0.000526316,6.51E-07
114736.8421,0.000583053,0.000573684,5.49E-07
114736.8421,0.000583053,0.000621053,4.69E-07
114736.8421,0.000583053,0.000668421,4.06E-07
114736.8421,0.000583053,0.000715789,3.54E-07
114736.8421,0.000583053,0.000763158,3.12E-07
114736.8421,0.000583053,0.000810526,2.77E-07
114736.8421,0.000583053,0.000857895,2.48E-07
114736.8421,0.000583053,0.000905263,2.23E-07
114736.8421,0.000583053,0.000952632,2.02E-07
114736.8421,0.000583053,0.001,1.83E-07
114736.8421,0.000618789,0.0001,1.64E-05
114736.8421,0.000618789,0.000147368,7.63E-06
114736.8421,0.000618789,0.000194737,4.39E-06
114736.8421,0.000618789,0.000242105,2.85E-06
114736.8421,0.000618789,0.000289474,2.00E-06
114736.8421,0.000618789,0.000336842,1.48E-06
114736.8421,0.000618789,0.000384211,1.14E-06
114736.8421,0.000618789,0.000431579,9.07E-07
114736.8421,0.000618789,0.000478947,7.38E-07
114736.8421,0.000618789,0.000526316,6.13E-07
114736.8421,0.000618789,0.000573684,5.17E-07
114736.8421,0.000618789,0.000621053,4.42E-07
114736.8421,0.000618789,0.000668421,3.82E-07
114736.8421,0.000618789,0.000715789,3.34E-07
114736.8421,0.000618789,0.000763158,2.94E-07
114736.8421,0.000618789,0.000810526,2.62E-07
114736.8421,0.000618789,0.000857895,2.34E-07
114736.8421,0.000618789,0.000905263,2.10E-07
114736.8421,0.000618789,0.000952632,1.90E-07
114736.8421,0.000618789,0.001,1.73E-07
114736.8421,0.000654526,0.0001,1.55E-05
114736.8421,0.000654526,0.000147368,7.22E-06
114736.8421,0.000654526,0.000194737,4.15E-06
114736.8421,0.000654526,0.000242105,2.70E-06
114736.8421,0.000654526,0.000289474,1.89E-06
114736.8421,0.000654526,0.000336842,1.40E-06
114736.8421,0.000654526,0.000384211,1.08E-06
114736.8421,0.000654526,0.000431579,8.58E-07
114736.8421,0.000654526,0.000478947,6.98E-07
114736.8421,0.000654526,0.000526316,5.80E-07
114736.8421,0.000654526,0.000573684,4.89E-07
114736.8421,0.000654526,0.000621053,4.18E-07
114736.8421,0.000654526,0.000668421,3.62E-07
114736.8421,0.000654526,0.000715789,3.16E-07
114736.8421,0.000654526,0.000763158,2.78E-07
114736.8421,0.000654526,0.000810526,2.47E-07
114736.8421,0.000654526,0.000857895,2.21E-07
114736.8421,0.000654526,0.000905263,1.99E-07
114736.8421,0.000654526,0.000952632,1.80E-07
114736.8421,0.000654526,0.001,1.64E-07
114736.8421,0.000690263,0.0001,1.47E-05
114736.8421,0.000690263,0.000147368,6.84E-06
114736.8421,0.000690263,0.000194737,3.94E-06
114736.8421,0.000690263,0.000242105,2.56E-06
114736.8421,0.000690263,0.000289474,1.79E-06
114736.8421,0.000690263,0.000336842,1.33E-06
114736.8421,0.000690263,0.000384211,1.02E-06
114736.8421,0.000690263,0.000431579,8.14E-07
114736.8421,0.000690263,0.000478947,6.62E-07
114736.8421,0.000690263,0.000526316,5.50E-07
114736.8421,0.000690263,0.000573684,4.64E-07
114736.8421,0.000690263,0.000621053,3.97E-07
114736.8421,0.000690263,0.000668421,3.43E-07
114736.8421,0.000690263,0.000715789,3.00E-07
114736.8421,0.000690263,0.000763158,2.64E-07
114736.8421,0.000690263,0.000810526,2.35E-07
114736.8421,0.000690263,0.000857895,2.10E-07
114736.8421,0.000690263,0.000905263,1.89E-07
114736.8421,0.000690263,0.000952632,1.71E-07
114736.8421,0.000690263,0.001,1.66E-07
114736.8421,0.000726,0.0001,1.40E-05
114736.8421,0.000726,0.000147368,6.51E-06
114736.8421,0.000726,0.000194737,3.74E-06
114736.8421,0.000726,0.000242105,2.43E-06
114736.8421,0.000726,0.000289474,1.71E-06
114736.8421,0.000726,0.000336842,1.26E-06
114736.8421,0.000726,0.000384211,9.74E-07
114736.8421,0.000726,0.000431579,7.74E-07
114736.8421,0.000726,0.000478947,6.30E-07
114736.8421,0.000726,0.000526316,5.23E-07
114736.8421,0.000726,0.000573684,4.41E-07
114736.8421,0.000726,0.000621053,3.77E-07
114736.8421,0.000726,0.000668421,3.26E-07
114736.8421,0.000726,0.000715789,2.85E-07
114736.8421,0.000726,0.000763158,2.51E-07
114736.8421,0.000726,0.000810526,2.23E-07
114736.8421,0.000726,0.000857895,1.99E-07
114736.8421,0.000726,0.000905263,1.80E-07
114736.8421,0.000726,0.000952632,1.70E-07
114736.8421,0.000726,0.001,6.80E-06
124210.5263,4.70E-05,0.0001,0.000128317
124210.5263,4.70E-05,0.000147368,5.99E-05
124210.5263,4.70E-05,0.000194737,3.45E-05
124210.5263,4.70E-05,0.000242105,2.24E-05
124210.5263,4.70E-05,0.000289474,1.58E-05
124210.5263,4.70E-05,0.000336842,1.17E-05
124210.5263,4.70E-05,0.000384211,9.01E-06
124210.5263,4.70E-05,0.000431579,7.16E-06
124210.5263,4.70E-05,0.000478947,5.83E-06
124210.5263,4.70E-05,0.000526316,4.84E-06
124210.5263,4.70E-05,0.000573684,4.09E-06
124210.5263,4.70E-05,0.000621053,3.50E-06
124210.5263,4.70E-05,0.000668421,3.03E-06
124210.5263,4.70E-05,0.000715789,2.64E-06
124210.5263,4.70E-05,0.000763158,2.33E-06
124210.5263,4.70E-05,0.000810526,2.07E-06
124210.5263,4.70E-05,0.000857895,1.85E-06
124210.5263,4.70E-05,0.000905263,1.66E-06
124210.5263,4.70E-05,0.000952632,1.51E-06
124210.5263,4.70E-05,0.001,1.37E-06
124210.5263,8.27E-05,0.0001,8.66E-05
124210.5263,8.27E-05,0.000147368,4.03E-05
124210.5263,8.27E-05,0.000194737,2.32E-05
124210.5263,8.27E-05,0.000242105,1.51E-05
124210.5263,8.27E-05,0.000289474,1.06E-05
124210.5263,8.27E-05,0.000336842,7.85E-06
124210.5263,8.27E-05,0.000384211,6.05E-06
124210.5263,8.27E-05,0.000431579,4.81E-06
124210.5263,8.27E-05,0.000478947,3.92E-06
124210.5263,8.27E-05,0.000526316,3.25E-06
124210.5263,8.27E-05,0.000573684,2.75E-06
124210.5263,8.27E-05,0.000621053,2.35E-06
124210.5263,8.27E-05,0.000668421,2.03E-06
124210.5263,8.27E-05,0.000715789,1.77E-06
124210.5263,8.27E-05,0.000763158,1.56E-06
124210.5263,8.27E-05,0.000810526,1.39E-06
124210.5263,8.27E-05,0.000857895,1.24E-06
124210.5263,8.27E-05,0.000905263,1.12E-06
124210.5263,8.27E-05,0.000952632,1.01E-06
124210.5263,8.27E-05,0.001,9.19E-07
124210.5263,0.000118474,0.0001,6.38E-05
124210.5263,0.000118474,0.000147368,2.97E-05
124210.5263,0.000118474,0.000194737,1.71E-05
124210.5263,0.000118474,0.000242105,1.11E-05
124210.5263,0.000118474,0.000289474,7.79E-06
124210.5263,0.000118474,0.000336842,5.77E-06
124210.5263,0.000118474,0.000384211,4.45E-06
124210.5263,0.000118474,0.000431579,3.53E-06
124210.5263,0.000118474,0.000478947,2.88E-06
124210.5263,0.000118474,0.000526316,2.39E-06
124210.5263,0.000118474,0.000573684,2.02E-06
124210.5263,0.000118474,0.000621053,1.72E-06
124210.5263,0.000118474,0.000668421,1.49E-06
124210.5263,0.000118474,0.000715789,1.30E-06
124210.5263,0.000118474,0.000763158,1.15E-06
124210.5263,0.000118474,0.000810526,1.02E-06
124210.5263,0.000118474,0.000857895,9.12E-07
124210.5263,0.000118474,0.000905263,8.20E-07
124210.5263,0.000118474,0.000952632,7.42E-07
124210.5263,0.000118474,0.001,6.74E-07
124210.5263,0.000154211,0.0001,5.01E-05
124210.5263,0.000154211,0.000147368,2.33E-05
124210.5263,0.000154211,0.000194737,1.34E-05
124210.5263,0.000154211,0.000242105,8.71E-06
124210.5263,0.000154211,0.000289474,6.11E-06
124210.5263,0.000154211,0.000336842,4.53E-06
124210.5263,0.000154211,0.000384211,3.49E-06
124210.5263,0.000154211,0.000431579,2.77E-06
124210.5263,0.000154211,0.000478947,2.26E-06
124210.5263,0.000154211,0.000526316,1.88E-06
124210.5263,0.000154211,0.000573684,1.58E-06
124210.5263,0.000154211,0.000621053,1.35E-06
124210.5263,0.000154211,0.000668421,1.17E-06
124210.5263,0.000154211,0.000715789,1.02E-06
124210.5263,0.000154211,0.000763158,9.01E-07
124210.5263,0.000154211,0.000810526,8.00E-07
124210.5263,0.000154211,0.000857895,7.15E-07
124210.5263,0.000154211,0.000905263,6.44E-07
124210.5263,0.000154211,0.000952632,5.82E-07
124210.5263,0.000154211,0.001,5.29E-07
124210.5263,0.000189947,0.0001,4.12E-05
124210.5263,0.000189947,0.000147368,1.91E-05
124210.5263,0.000189947,0.000194737,1.10E-05
124210.5263,0.000189947,0.000242105,7.15E-06
124210.5263,0.000189947,0.000289474,5.02E-06
124210.5263,0.000189947,0.000336842,3.72E-06
124210.5263,0.000189947,0.000384211,2.87E-06
124210.5263,0.000189947,0.000431579,2.28E-06
124210.5263,0.000189947,0.000478947,1.85E-06
124210.5263,0.000189947,0.000526316,1.54E-06
124210.5263,0.000189947,0.000573684,1.30E-06
124210.5263,0.000189947,0.000621053,1.11E-06
124210.5263,0.000189947,0.000668421,9.61E-07
124210.5263,0.000189947,0.000715789,8.39E-07
124210.5263,0.000189947,0.000763158,7.39E-07
124210.5263,0.000189947,0.000810526,6.57E-07
124210.5263,0.000189947,0.000857895,5.87E-07
124210.5263,0.000189947,0.000905263,5.28E-07
124210.5263,0.000189947,0.000952632,4.78E-07
124210.5263,0.000189947,0.001,4.34E-07
124210.5263,0.000225684,0.0001,3.49E-05
124210.5263,0.000225684,0.000147368,1.62E-05
124210.5263,0.000225684,0.000194737,9.33E-06
124210.5263,0.000225684,0.000242105,6.06E-06
124210.5263,0.000225684,0.000289474,4.25E-06
124210.5263,0.000225684,0.000336842,3.15E-06
124210.5263,0.000225684,0.000384211,2.43E-06
124210.5263,0.000225684,0.000431579,1.93E-06
124210.5263,0.000225684,0.000478947,1.57E-06
124210.5263,0.000225684,0.000526316,1.30E-06
124210.5263,0.000225684,0.000573684,1.10E-06
124210.5263,0.000225684,0.000621053,9.41E-07
124210.5263,0.000225684,0.000668421,8.14E-07
124210.5263,0.000225684,0.000715789,7.11E-07
124210.5263,0.000225684,0.000763158,6.26E-07
124210.5263,0.000225684,0.000810526,5.56E-07
124210.5263,0.000225684,0.000857895,4.97E-07
124210.5263,0.000225684,0.000905263,4.47E-07
124210.5263,0.000225684,0.000952632,4.05E-07
124210.5263,0.000225684,0.001,3.68E-07
124210.5263,0.000261421,0.0001,3.03E-05
124210.5263,0.000261421,0.000147368,1.41E-05
124210.5263,0.000261421,0.000194737,8.09E-06
124210.5263,0.000261421,0.000242105,5.25E-06
124210.5263,0.000261421,0.000289474,3.69E-06
124210.5263,0.000261421,0.000336842,2.73E-06
124210.5263,0.000261421,0.000384211,2.11E-06
124210.5263,0.000261421,0.000431579,1.67E-06
124210.5263,0.000261421,0.000478947,1.36E-06
124210.5263,0.000261421,0.000526316,1.13E-06
124210.5263,0.000261421,0.000573684,9.54E-07
124210.5263,0.000261421,0.000621053,8.16E-07
124210.5263,0.000261421,0.000668421,7.06E-07
124210.5263,0.000261421,0.000715789,6.16E-07
124210.5263,0.000261421,0.000763158,5.43E-07
124210.5263,0.000261421,0.000810526,4.82E-07
124210.5263,0.000261421,0.000857895,4.31E-07
124210.5263,0.000261421,0.000905263,3.88E-07
124210.5263,0.000261421,0.000952632,3.51E-07
124210.5263,0.000261421,0.001,3.19E-07
124210.5263,0.000297158,0.0001,2.67E-05
124210.5263,0.000297158,0.000147368,1.24E-05
124210.5263,0.000297158,0.000194737,7.14E-06
124210.5263,0.000297158,0.000242105,4.64E-06
124210.5263,0.000297158,0.000289474,3.25E-06
124210.5263,0.000297158,0.000336842,2.41E-06
124210.5263,0.000297158,0.000384211,1.86E-06
124210.5263,0.000297158,0.000431579,1.48E-06
124210.5263,0.000297158,0.000478947,1.20E-06
124210.5263,0.000297158,0.000526316,9.98E-07
124210.5263,0.000297158,0.000573684,8.42E-07
124210.5263,0.000297158,0.000621053,7.20E-07
124210.5263,0.000297158,0.000668421,6.23E-07
124210.5263,0.000297158,0.000715789,5.44E-07
124210.5263,0.000297158,0.000763158,4.79E-07
124210.5263,0.000297158,0.000810526,4.25E-07
124210.5263,0.000297158,0.000857895,3.80E-07
124210.5263,0.000297158,0.000905263,3.42E-07
124210.5263,0.000297158,0.000952632,3.10E-07
124210.5263,0.000297158,0.001,2.81E-07
124210.5263,0.000332895,0.0001,2.39E-05
124210.5263,0.000332895,0.000147368,1.11E-05
124210.5263,0.000332895,0.000194737,6.39E-06
124210.5263,0.000332895,0.000242105,4.15E-06
124210.5263,0.000332895,0.000289474,2.91E-06
124210.5263,0.000332895,0.000336842,2.16E-06
124210.5263,0.000332895,0.000384211,1.66E-06
124210.5263,0.000332895,0.000431579,1.32E-06
124210.5263,0.000332895,0.000478947,1.07E-06
124210.5263,0.000332895,0.000526316,8.92E-07
124210.5263,0.000332895,0.000573684,7.53E-07
124210.5263,0.000332895,0.000621053,6.44E-07
124210.5263,0.000332895,0.000668421,5.57E-07
124210.5263,0.000332895,0.000715789,4.86E-07
124210.5263,0.000332895,0.000763158,4.28E-07
124210.5263,0.000332895,0.000810526,3.81E-07
124210.5263,0.000332895,0.000857895,3.40E-07
124210.5263,0.000332895,0.000905263,3.06E-07
124210.5263,0.000332895,0.000952632,2.77E-07
124210.5263,0.000332895,0.001,2.52E-07
124210.5263,0.000368632,0.0001,2.16E-05
124210.5263,0.000368632,0.000147368,1.00E-05
124210.5263,0.000368632,0.000194737,5.78E-06
124210.5263,0.000368632,0.000242105,3.75E-06
124210.5263,0.000368632,0.000289474,2.63E-06
124210.5263,0.000368632,0.000336842,1.95E-06
124210.5263,0.000368632,0.000384211,1.50E-06
124210.5263,0.000368632,0.000431579,1.19E-06
124210.5263,0.000368632,0.000478947,9.72E-07
124210.5263,0.000368632,0.000526316,8.07E-07
124210.5263,0.000368632,0.000573684,6.81E-07
124210.5263,0.000368632,0.000621053,5.82E-07
124210.5263,0.000368632,0.000668421,5.03E-07
124210.5263,0.000368632,0.000715789,4.40E-07
124210.5263,0.000368632,0.000763158,3.87E-07
124210.5263,0.000368632,0.000810526,3.44E-07
124210.5263,0.000368632,0.000857895,3.08E-07
124210.5263,0.000368632,0.000905263,2.77E-07
124210.5263,0.000368632,0.000952632,2.50E-07
124210.5263,0.000368632,0.001,2.28E-07
124210.5263,0.000404368,0.0001,1.97E-05
124210.5263,0.000404368,0.000147368,9.17E-06
124210.5263,0.000404368,0.000194737,5.27E-06
124210.5263,0.000404368,0.000242105,3.42E-06
124210.5263,0.000404368,0.000289474,2.40E-06
124210.5263,0.000404368,0.000336842,1.78E-06
124210.5263,0.000404368,0.000384211,1.37E-06
124210.5263,0.000404368,0.000431579,1.09E-06
124210.5263,0.000404368,0.000478947,8.87E-07
124210.5263,0.000404368,0.000526316,7.36E-07
124210.5263,0.000404368,0.000573684,6.21E-07
124210.5263,0.000404368,0.000621053,5.31E-07
124210.5263,0.000404368,0.000668421,4.59E-07
124210.5263,0.000404368,0.000715789,4.01E-07
124210.5263,0.000404368,0.000763158,3.54E-07
124210.5263,0.000404368,0.000810526,3.14E-07
124210.5263,0.000404368,0.000857895,2.81E-07
124210.5263,0.000404368,0.000905263,2.53E-07
124210.5263,0.000404368,0.000952632,2.29E-07
124210.5263,0.000404368,0.001,2.08E-07
124210.5263,0.000440105,0.0001,1.82E-05
124210.5263,0.000440105,0.000147368,8.43E-06
124210.5263,0.000440105,0.000194737,4.85E-06
124210.5263,0.000440105,0.000242105,3.15E-06
124210.5263,0.000440105,0.000289474,2.21E-06
124210.5263,0.000440105,0.000336842,1.64E-06
124210.5263,0.000440105,0.000384211,1.26E-06
124210.5263,0.000440105,0.000431579,1.00E-06
124210.5263,0.000440105,0.000478947,8.16E-07
124210.5263,0.000440105,0.000526316,6.77E-07
124210.5263,0.000440105,0.000573684,5.71E-07
124210.5263,0.000440105,0.000621053,4.89E-07
124210.5263,0.000440105,0.000668421,4.23E-07
124210.5263,0.000440105,0.000715789,3.69E-07
124210.5263,0.000440105,0.000763158,3.25E-07
124210.5263,0.000440105,0.000810526,2.89E-07
124210.5263,0.000440105,0.000857895,2.58E-07
124210.5263,0.000440105,0.000905263,2.32E-07
124210.5263,0.000440105,0.000952632,2.10E-07
124210.5263,0.000440105,0.001,1.91E-07
124210.5263,0.000475842,0.0001,1.68E-05
124210.5263,0.000475842,0.000147368,7.81E-06
124210.5263,0.000475842,0.000194737,4.49E-06
124210.5263,0.000475842,0.000242105,2.91E-06
124210.5263,0.000475842,0.000289474,2.05E-06
124210.5263,0.000475842,0.000336842,1.51E-06
124210.5263,0.000475842,0.000384211,1.17E-06
124210.5263,0.000475842,0.000431579,9.28E-07
124210.5263,0.000475842,0.000478947,7.55E-07
124210.5263,0.000475842,0.000526316,6.27E-07
124210.5263,0.000475842,0.000573684,5.29E-07
124210.5263,0.000475842,0.000621053,4.52E-07
124210.5263,0.000475842,0.000668421,3.91E-07
124210.5263,0.000475842,0.000715789,3.42E-07
124210.5263,0.000475842,0.000763158,3.01E-07
124210.5263,0.000475842,0.000810526,2.67E-07
124210.5263,0.000475842,0.000857895,2.39E-07
124210.5263,0.000475842,0.000905263,2.15E-07
124210.5263,0.000475842,0.000952632,1.94E-07
124210.5263,0.000475842,0.001,1.77E-07
124210.5263,0.000511579,0.0001,1.56E-05
124210.5263,0.000511579,0.000147368,7.26E-06
124210.5263,0.000511579,0.000194737,4.18E-06
